,ip,app,device,os,channel,click_time,attributed_time,is_attributed
8879,145952,12,1,13,205,2017-11-06 16:00:12,,0
8880,31518,12,2,19,259,2017-11-06 16:00:12,,0
8881,133825,2,1,15,243,2017-11-06 16:00:12,,0
8882,152496,23,1,19,153,2017-11-06 16:00:12,,0
8883,141186,9,1,19,134,2017-11-06 16:00:12,,0
8884,91536,2,1,27,205,2017-11-06 16:00:12,,0
8885,19188,28,1,10,135,2017-11-06 16:00:12,,0
8886,15963,20,1,19,259,2017-11-06 16:00:12,,0
8887,6437,14,1,8,401,2017-11-06 16:00:12,,0
8888,53454,9,1,6,134,2017-11-06 16:00:12,,0
8889,75634,14,1,47,463,2017-11-06 16:00:12,,0
8890,105910,12,1,20,178,2017-11-06 16:00:12,,0
8891,59395,24,1,19,105,2017-11-06 16:00:12,,0
8892,99906,18,1,18,121,2017-11-06 16:00:12,,0
8893,65078,12,1,17,259,2017-11-06 16:00:12,,0
8894,16999,3,1,17,280,2017-11-06 16:00:12,,0
8895,98738,25,1,8,259,2017-11-06 16:00:12,,0
8896,22990,15,1,17,379,2017-11-06 16:00:12,,0
8897,196389,9,1,13,134,2017-11-06 16:00:12,,0
8898,88283,12,1,13,265,2017-11-06 16:00:12,,0
8899,16775,6,1,17,459,2017-11-06 16:00:12,,0
8900,18703,14,1,3,123,2017-11-06 16:00:12,,0
8901,113540,9,1,19,215,2017-11-06 16:00:12,,0
8902,39184,29,1,13,343,2017-11-06 16:00:12,,0
8903,63698,3,1,17,173,2017-11-06 16:00:12,,0
8904,155509,3,1,8,452,2017-11-06 16:00:12,,0
8905,70462,2,1,13,477,2017-11-06 16:00:12,,0
8906,144632,9,1,13,215,2017-11-06 16:00:12,,0
8907,189955,2,1,19,477,2017-11-06 16:00:12,,0
8908,196382,15,1,18,245,2017-11-06 16:00:12,,0
8909,73516,14,1,53,442,2017-11-06 16:00:12,,0
8910,123623,15,1,13,140,2017-11-06 16:00:12,,0
8911,44527,15,1,10,111,2017-11-06 16:00:12,,0
8912,36150,2,2,32,205,2017-11-06 16:00:12,,0
8913,25097,13,1,19,477,2017-11-06 16:00:12,,0
8914,107775,26,1,19,266,2017-11-06 16:00:12,,0
8915,7275,2,1,53,435,2017-11-06 16:00:12,,0
8916,8451,1,1,6,134,2017-11-06 16:00:12,,0
8917,82742,3,1,13,135,2017-11-06 16:00:12,,0
8918,2600,8,1,13,145,2017-11-06 16:00:12,,0
8919,191817,11,1,12,469,2017-11-06 16:00:12,,0
8920,147153,8,1,19,145,2017-11-06 16:00:12,,0
8921,16775,64,1,17,459,2017-11-06 16:00:12,,0
8922,197209,3,1,13,280,2017-11-06 16:00:12,,0
8923,155000,8,1,19,145,2017-11-06 16:00:12,2017-11-07 11:54:34,1
8924,65253,9,2,9,442,2017-11-06 16:00:12,,0
8925,59395,20,1,19,259,2017-11-06 16:00:12,,0
8926,58585,3,1,17,130,2017-11-06 16:00:12,,0
8927,201182,18,1,19,107,2017-11-06 16:00:12,,0
8928,71601,15,1,16,278,2017-11-06 16:00:12,,0
8929,106493,2,1,18,219,2017-11-06 16:00:12,,0
8930,202071,1,1,19,134,2017-11-06 16:00:12,,0
8931,127741,2,1,19,469,2017-11-06 16:00:12,,0
8932,63137,3,1,19,280,2017-11-06 16:00:12,,0
8933,203048,12,1,12,178,2017-11-06 16:00:12,,0
8934,79857,1,1,19,134,2017-11-06 16:00:12,,0
8935,164071,11,1,37,122,2017-11-06 16:00:12,,0
8936,112438,23,1,12,153,2017-11-06 16:00:12,,0
8937,196382,3,1,18,137,2017-11-06 16:00:12,,0
8938,96105,13,1,13,400,2017-11-06 16:00:12,,0
8939,11645,12,1,15,265,2017-11-06 16:00:12,,0
8940,63333,8,1,37,145,2017-11-06 16:00:12,,0
8941,37506,1,1,17,134,2017-11-06 16:00:12,,0
8942,17873,13,1,13,477,2017-11-06 16:00:12,,0
8943,110137,2,1,19,212,2017-11-06 16:00:12,,0
8944,50482,9,2,9,215,2017-11-06 16:00:12,,0
8945,63698,3,1,19,173,2017-11-06 16:00:12,,0
8946,7275,15,1,53,153,2017-11-06 16:00:12,,0
8947,148454,18,1,13,439,2017-11-06 16:00:12,,0
8948,31494,9,1,19,134,2017-11-06 16:00:12,,0
8949,44744,8,1,19,145,2017-11-06 16:00:12,,0
8950,84133,9,1,37,234,2017-11-06 16:00:12,,0
8951,106200,10,1,44,101,2017-11-06 16:00:12,2017-11-06 17:53:42,1
8952,143357,2,1,9,477,2017-11-06 16:00:12,,0
8953,91574,3,1,17,115,2017-11-06 16:00:12,,0
8954,206550,64,1,17,459,2017-11-06 16:00:12,,0
8955,23953,15,1,19,140,2017-11-06 16:00:12,,0
8956,79686,15,1,17,140,2017-11-06 16:00:12,,0
8957,46658,2,1,13,122,2017-11-06 16:00:12,,0
8958,133397,2,1,18,435,2017-11-06 16:00:12,,0
8959,79827,3,1,19,137,2017-11-06 16:00:12,,0
8960,91611,3,1,6,211,2017-11-06 16:00:12,,0
8961,205164,21,1,19,128,2017-11-06 16:00:12,,0
8962,6662,15,1,14,245,2017-11-06 16:00:12,,0
8963,54132,1,1,19,134,2017-11-06 16:00:12,,0
8964,6269,10,1,8,377,2017-11-06 16:00:12,,0
8965,21640,15,1,19,480,2017-11-06 16:00:12,,0
8966,201558,11,1,4,319,2017-11-06 16:00:12,,0
8967,155251,12,1,19,265,2017-11-06 16:00:12,,0
8968,43881,15,1,16,245,2017-11-06 16:00:12,,0
8969,31494,8,1,19,145,2017-11-06 16:00:12,,0
8970,26958,18,1,17,107,2017-11-06 16:00:12,,0
8971,79857,2,2,19,477,2017-11-06 16:00:12,,0
8972,67682,12,1,19,409,2017-11-06 16:00:12,,0
8973,143586,2,1,13,477,2017-11-06 16:00:12,,0
8974,65253,12,2,9,140,2017-11-06 16:00:12,,0
8975,148763,2,1,22,435,2017-11-06 16:00:12,,0
8976,84133,12,1,37,259,2017-11-06 16:00:12,,0
8977,2095,2,1,10,122,2017-11-06 16:00:12,,0
8978,79874,64,1,19,459,2017-11-06 16:00:12,,0
8979,49139,15,1,19,259,2017-11-06 16:00:12,,0
8980,209994,21,2,2,128,2017-11-06 16:00:12,,0
8981,105587,15,1,19,245,2017-11-06 16:00:12,,0
8982,29347,12,1,607,259,2017-11-06 16:00:12,,0
8983,16999,12,1,17,178,2017-11-06 16:00:12,,0
8984,148833,14,1,36,463,2017-11-06 16:00:12,,0
8985,16929,10,1,15,377,2017-11-06 16:00:12,,0
8986,86466,8,1,13,145,2017-11-06 16:00:12,,0
8987,178949,12,1,13,178,2017-11-06 16:00:12,,0
8988,49025,9,1,13,134,2017-11-06 16:00:12,,0
8989,99856,1,1,19,134,2017-11-06 16:00:12,,0
8990,109776,15,1,19,278,2017-11-06 16:00:12,,0
8991,12560,12,1,8,140,2017-11-06 16:00:12,,0
8992,157379,9,1,19,134,2017-11-06 16:00:12,,0
8993,105587,12,1,19,245,2017-11-06 16:00:12,,0
8994,148833,2,1,36,435,2017-11-06 16:00:12,,0
8995,73487,9,1,13,134,2017-11-06 16:00:12,,0
8996,110574,15,1,46,245,2017-11-06 16:00:12,,0
8997,60235,2,2,36,205,2017-11-06 16:00:12,,0
8998,157379,12,1,19,178,2017-11-06 16:00:12,,0
8999,100032,17,1,19,280,2017-11-06 16:00:12,,0
9000,109644,3,1,11,137,2017-11-06 16:00:12,,0
9001,123984,9,2,13,134,2017-11-06 16:00:12,,0
9002,110137,12,1,19,328,2017-11-06 16:00:12,,0
9003,84896,2,1,18,477,2017-11-06 16:00:12,,0
9004,109776,15,1,19,412,2017-11-06 16:00:12,,0
9005,86965,21,1,13,128,2017-11-06 16:00:12,,0
9006,187947,15,1,17,245,2017-11-06 16:00:12,,0
9007,137052,15,1,19,3,2017-11-06 16:00:12,,0
9008,38265,12,1,12,212,2017-11-06 16:00:12,,0
9009,31379,15,1,6,245,2017-11-06 16:00:12,,0
9010,90891,3,1,13,424,2017-11-06 16:00:12,,0
9011,31494,8,1,19,145,2017-11-06 16:00:12,,0
9012,20996,18,1,1,107,2017-11-06 16:00:12,,0
9013,163950,18,1,19,121,2017-11-06 16:00:12,,0
9014,202204,3,1,17,442,2017-11-06 16:00:12,,0
9015,63333,9,1,37,134,2017-11-06 16:00:12,,0
9016,31813,15,1,17,130,2017-11-06 16:00:12,,0
9017,42068,18,3032,607,107,2017-11-06 16:00:12,,0
9018,2600,9,1,13,134,2017-11-06 16:00:12,,0
9019,62094,15,1,13,245,2017-11-06 16:00:12,,0
9020,180006,21,2,17,128,2017-11-06 16:00:12,,0
9021,439,12,1,22,265,2017-11-06 16:00:12,,0
9022,17686,15,1,20,278,2017-11-06 16:00:12,,0
9023,50512,26,1,19,266,2017-11-06 16:00:12,,0
9024,127263,6,1,49,459,2017-11-06 16:00:12,,0
9025,38633,11,1,9,219,2017-11-06 16:00:12,,0
9026,196389,15,1,13,140,2017-11-06 16:00:12,,0
9027,71601,15,1,16,130,2017-11-06 16:00:12,,0
9028,104483,12,1,32,409,2017-11-06 16:00:12,,0
9029,148922,2,1,19,469,2017-11-06 16:00:12,,0
9030,133395,64,1,19,459,2017-11-06 16:00:12,,0
9031,116515,12,1,17,178,2017-11-06 16:00:12,,0
9032,43959,85,3032,607,347,2017-11-06 16:00:12,,0
9033,100088,12,1,41,259,2017-11-06 16:00:12,,0
9034,136404,2,1,13,477,2017-11-06 16:00:12,,0
9035,79881,6,1,19,125,2017-11-06 16:00:12,,0
9036,135945,2,2,14,477,2017-11-06 16:00:12,,0
9037,77016,18,1,55,107,2017-11-06 16:00:12,,0
9038,35125,8,1,13,145,2017-11-06 16:00:12,,0
9039,125100,3,1,19,280,2017-11-06 16:00:12,,0
9040,16999,9,1,17,134,2017-11-06 16:00:12,,0
9041,93054,20,1,27,259,2017-11-06 16:00:12,,0
9042,100971,15,1,19,153,2017-11-06 16:00:12,,0
9043,37193,9,1,8,442,2017-11-06 16:00:12,,0
9044,93054,24,1,27,105,2017-11-06 16:00:12,,0
9045,194673,14,1,13,349,2017-11-06 16:00:12,,0
9046,83830,26,1,8,266,2017-11-06 16:00:12,,0
9047,109734,14,1,19,463,2017-11-06 16:00:12,,0
9048,61089,12,1,19,265,2017-11-06 16:00:12,,0
9049,18655,17,1,25,280,2017-11-06 16:00:12,,0
9050,122042,18,1,19,121,2017-11-06 16:00:12,,0
9051,82941,12,1,23,259,2017-11-06 16:00:12,,0
9052,37892,18,1,18,107,2017-11-06 16:00:12,,0
9053,76167,9,1,17,466,2017-11-06 16:00:12,,0
9054,109878,15,2,19,245,2017-11-06 16:00:12,,0
9055,81550,12,1,19,259,2017-11-06 16:00:12,,0
9056,37506,9,1,17,232,2017-11-06 16:00:12,,0
9057,91734,8,1,19,145,2017-11-06 16:00:12,,0
9058,54132,15,1,19,140,2017-11-06 16:00:12,,0
9059,62770,14,1,53,463,2017-11-06 16:00:12,,0
9060,31813,14,1,17,463,2017-11-06 16:00:12,,0
9061,128804,13,1,10,469,2017-11-06 16:00:12,,0
9062,115573,12,1,22,205,2017-11-06 16:00:12,,0
9063,63333,1,1,37,134,2017-11-06 16:00:12,,0
9064,21640,14,1,19,463,2017-11-06 16:00:12,,0
9065,31494,1,1,19,134,2017-11-06 16:00:12,,0
9066,133395,3,1,19,480,2017-11-06 16:00:12,,0
9067,106308,11,1,19,481,2017-11-06 16:00:12,,0
9068,32453,15,2,19,3,2017-11-06 16:00:12,,0
9069,96105,12,1,13,140,2017-11-06 16:00:12,,0
9070,109148,12,1,35,265,2017-11-06 16:00:12,,0
9071,36150,12,1,15,259,2017-11-06 16:00:12,,0
9072,16999,12,1,17,178,2017-11-06 16:00:12,,0
9073,83340,2,1,19,122,2017-11-06 16:00:12,,0
9074,182500,17,2,22,280,2017-11-06 16:00:12,,0
9075,122042,12,1,19,245,2017-11-06 16:00:12,,0
9076,47890,13,1,13,477,2017-11-06 16:00:12,,0
9077,109676,14,1,2,463,2017-11-06 16:00:12,,0
9078,110327,2,1,13,469,2017-11-06 16:00:12,,0
9079,24951,64,1,17,459,2017-11-06 16:00:12,,0
9080,34085,15,1,19,245,2017-11-06 16:00:12,,0
9081,103021,12,1,14,265,2017-11-06 16:00:12,,0
9082,56202,8,1,19,145,2017-11-06 16:00:12,,0
9083,32625,23,1,19,153,2017-11-06 16:00:12,,0
9084,135484,2,1,18,212,2017-11-06 16:00:12,,0
9085,75885,15,1,6,315,2017-11-06 16:00:12,,0
9086,14516,26,1,13,266,2017-11-06 16:00:12,,0
9087,135484,12,1,18,328,2017-11-06 16:00:12,,0
9088,110390,15,1,8,245,2017-11-06 16:00:12,,0
9089,113540,12,1,19,140,2017-11-06 16:00:12,,0
9090,180230,3,1,13,115,2017-11-06 16:00:12,,0
9091,89475,18,1,20,439,2017-11-06 16:00:12,,0
9092,92766,15,1,25,379,2017-11-06 16:00:12,,0
9093,105475,18,1,8,107,2017-11-06 16:00:12,,0
9094,79857,12,1,37,265,2017-11-06 16:00:12,,0
9095,73516,9,1,18,134,2017-11-06 16:00:12,,0
9096,114904,2,1,19,205,2017-11-06 16:00:12,,0
9097,80058,2,1,19,469,2017-11-06 16:00:12,,0
9098,71610,15,1,15,259,2017-11-06 16:00:12,,0
9099,4052,18,1,13,121,2017-11-06 16:00:12,,0
9100,56202,9,1,19,134,2017-11-06 16:00:12,,0
9101,113603,2,1,3,477,2017-11-06 16:00:12,,0
9102,57519,3,1,19,280,2017-11-06 16:00:12,,0
9103,73487,12,1,18,178,2017-11-06 16:00:12,,0
9104,166622,18,1,18,107,2017-11-06 16:00:12,,0
9105,119818,1,1,70,439,2017-11-06 16:00:12,,0
9106,100339,15,1,13,412,2017-11-06 16:00:12,,0
9107,39681,2,2,49,477,2017-11-06 16:00:12,,0
9108,114576,15,1,41,430,2017-11-06 16:00:12,,0
9109,208952,3,1,35,489,2017-11-06 16:00:12,,0
9110,14540,3,1,3,280,2017-11-06 16:00:12,,0
9111,99906,15,1,18,245,2017-11-06 16:00:12,,0
9112,79857,8,1,19,145,2017-11-06 16:00:12,,0
9113,73516,9,1,19,215,2017-11-06 16:00:12,,0
9114,30781,2,1,26,212,2017-11-06 16:00:12,,0
9115,63333,15,1,37,140,2017-11-06 16:00:12,,0
9116,161406,9,1,31,232,2017-11-06 16:00:12,,0
9117,119289,2,1,53,435,2017-11-06 16:00:12,,0
9118,111547,18,1,11,134,2017-11-06 16:00:12,,0
9119,37168,26,1,19,121,2017-11-06 16:00:12,,0
9120,80058,3,1,19,379,2017-11-06 16:00:12,,0
9121,5348,1,1,41,135,2017-11-06 16:00:12,,0
9122,82987,3,1,19,442,2017-11-06 16:00:12,,0
9123,120468,18,1,37,439,2017-11-06 16:00:12,,0
9124,64381,2,1,19,469,2017-11-06 16:00:12,,0
9125,5314,3,1,19,115,2017-11-06 16:00:12,,0
9126,30781,12,1,26,328,2017-11-06 16:00:12,,0
9127,11255,64,1,19,459,2017-11-06 16:00:12,,0
9128,188387,9,1,18,445,2017-11-06 16:00:12,,0
9129,194052,6,1,13,125,2017-11-06 16:00:12,,0
9130,190006,8,1,13,145,2017-11-06 16:00:12,,0
9131,67682,12,1,19,424,2017-11-06 16:00:12,,0
9132,91536,1,1,26,134,2017-11-06 16:00:12,,0
9133,5299,11,1,13,319,2017-11-06 16:00:12,,0
9134,65536,18,1,13,121,2017-11-06 16:00:12,,0
9135,52502,15,1,8,245,2017-11-06 16:00:12,,0
9136,1003,18,1,9,134,2017-11-06 16:00:12,,0
9137,23692,2,1,19,477,2017-11-06 16:00:12,,0
9138,202204,15,1,17,278,2017-11-06 16:00:12,,0
9139,41463,2,1,8,237,2017-11-06 16:00:12,,0
9140,28607,18,3032,607,107,2017-11-06 16:00:12,,0
9141,68516,12,1,19,19,2017-11-06 16:00:12,,0
9142,207942,2,1,19,122,2017-11-06 16:00:12,,0
9143,202234,9,1,19,442,2017-11-06 16:00:12,,0
9144,211910,18,1,23,134,2017-11-06 16:00:12,,0
9145,174238,3,1,19,379,2017-11-06 16:00:12,,0
9146,75520,26,1,17,121,2017-11-06 16:00:12,,0
9147,6437,2,1,8,401,2017-11-06 16:00:12,,0
9148,155509,15,1,8,245,2017-11-06 16:00:12,,0
9149,129426,15,1,15,245,2017-11-06 16:00:12,,0
9150,14217,2,1,13,435,2017-11-06 16:00:12,,0
9151,172498,15,1,19,3,2017-11-06 16:00:12,,0
9152,12452,12,1,22,328,2017-11-06 16:00:12,,0
9153,79874,6,1,19,459,2017-11-06 16:00:12,,0
9154,47526,28,1,13,135,2017-11-06 16:00:12,,0
9155,59020,1,1,22,153,2017-11-06 16:00:12,,0
9156,188928,12,1,19,265,2017-11-06 16:00:12,,0
9157,12452,12,1,22,497,2017-11-06 16:00:12,,0
9158,158437,3,1,13,280,2017-11-06 16:00:12,,0
9159,93021,8,1,8,145,2017-11-06 16:00:12,,0
9160,4052,2,1,14,477,2017-11-06 16:00:12,,0
9161,202954,9,1,19,442,2017-11-06 16:00:12,,0
9162,105475,12,1,13,140,2017-11-06 16:00:12,,0
9163,24876,12,1,41,259,2017-11-06 16:00:12,,0
9164,130373,8,1,18,140,2017-11-06 16:00:12,,0
9165,61161,18,1,19,121,2017-11-06 16:00:12,,0
9166,2864,14,1,3,349,2017-11-06 16:00:12,,0
9167,132000,9,1,19,244,2017-11-06 16:00:12,,0
9168,73487,12,1,1,178,2017-11-06 16:00:12,,0
9169,112086,2,1,19,205,2017-11-06 16:00:12,,0
9170,201182,3,1,19,489,2017-11-06 16:00:12,,0
9171,39238,3,1,18,280,2017-11-06 16:00:12,,0
9172,90837,9,1,53,215,2017-11-06 16:00:12,,0
9173,31518,3,1,22,379,2017-11-06 16:00:12,,0
9174,12450,3,1,6,137,2017-11-06 16:00:12,,0
9175,37763,19,49,21,213,2017-11-06 16:00:12,,0
9176,6269,5,1,8,377,2017-11-06 16:00:12,,0
9177,99906,12,1,18,245,2017-11-06 16:00:12,,0
9178,197735,26,1,22,121,2017-11-06 16:00:12,,0
9179,2919,27,1,19,153,2017-11-06 16:00:12,,0
9180,206746,18,1,28,107,2017-11-06 16:00:12,,0
9181,58072,14,1,32,463,2017-11-06 16:00:12,,0
9182,177222,18,1,10,107,2017-11-06 16:00:12,,0
9183,25071,9,2,32,215,2017-11-06 16:00:12,,0
9184,5308,15,1,37,245,2017-11-06 16:00:12,,0
9185,188387,12,2,19,265,2017-11-06 16:00:12,,0
9186,48754,2,1,19,435,2017-11-06 16:00:12,,0
9187,152249,18,3032,607,107,2017-11-06 16:00:12,,0
9188,73516,2,1,13,477,2017-11-06 16:00:12,,0
9189,91885,150,1,8,110,2017-11-06 16:00:12,,0
9190,77494,15,1,6,315,2017-11-06 16:00:13,,0
9191,95820,2,1,3,469,2017-11-06 16:00:13,,0
9192,205800,18,1,13,121,2017-11-06 16:00:13,,0
9193,18906,18,1,13,121,2017-11-06 16:00:13,,0
9194,125222,22,1,13,116,2017-11-06 16:00:13,,0
9195,208826,3,1,18,466,2017-11-06 16:00:13,,0
9196,37111,18,1,3,121,2017-11-06 16:00:13,,0
9197,37490,13,1,607,400,2017-11-06 16:00:13,,0
9198,596,13,1,607,400,2017-11-06 16:00:13,,0
9199,70462,18,1,13,439,2017-11-06 16:00:13,,0
9200,92712,15,1,19,315,2017-11-06 16:00:13,,0
9201,110523,11,1,13,319,2017-11-06 16:00:13,,0
9202,5648,3,1,17,424,2017-11-06 16:00:13,,0
9203,135863,15,1,13,245,2017-11-06 16:00:13,,0
9204,2976,3,1,18,137,2017-11-06 16:00:13,,0
9205,135863,3,1,13,137,2017-11-06 16:00:13,,0
9206,72986,18,1,16,439,2017-11-06 16:00:13,,0
9207,29872,8,1,13,145,2017-11-06 16:00:13,,0
9208,20528,27,1,19,122,2017-11-06 16:00:13,,0
9209,123596,13,1,607,400,2017-11-06 16:00:13,,0
9210,105290,15,1,13,412,2017-11-06 16:00:13,,0
9211,84916,9,1,19,134,2017-11-06 16:00:13,,0
9212,34104,2,1,18,219,2017-11-06 16:00:13,,0
9213,23762,3,1,19,280,2017-11-06 16:00:13,,0
9214,118956,15,1,13,245,2017-11-06 16:00:13,,0
9215,93641,15,1,42,430,2017-11-06 16:00:13,,0
9216,48296,2,1,27,477,2017-11-06 16:00:13,,0
9217,68355,23,1,10,153,2017-11-06 16:00:13,,0
9218,3994,9,1,9,215,2017-11-06 16:00:13,,0
9219,3332,15,1,32,245,2017-11-06 16:00:13,,0
9220,34859,3,1,19,424,2017-11-06 16:00:13,,0
9221,68965,3,1,14,280,2017-11-06 16:00:13,,0
9222,203321,3,1,19,489,2017-11-06 16:00:13,,0
9223,48062,9,1,19,234,2017-11-06 16:00:13,,0
9224,72028,9,1,13,134,2017-11-06 16:00:13,,0
9225,203048,3,1,12,280,2017-11-06 16:00:13,,0
9226,191954,17,1,19,280,2017-11-06 16:00:13,,0
9227,175015,3,1,13,424,2017-11-06 16:00:13,,0
9228,100300,18,1,25,107,2017-11-06 16:00:13,,0
9229,66957,12,1,15,178,2017-11-06 16:00:13,,0
9230,115615,2,1,17,212,2017-11-06 16:00:13,,0
9231,206746,18,1,28,107,2017-11-06 16:00:13,,0
9232,102275,2,1,22,477,2017-11-06 16:00:13,,0
9233,5314,12,1,17,245,2017-11-06 16:00:13,,0
9234,11777,15,1,13,140,2017-11-06 16:00:13,,0
9235,92518,15,1,18,245,2017-11-06 16:00:13,,0
9236,52043,13,2,607,400,2017-11-06 16:00:13,,0
9237,27878,18,1,13,107,2017-11-06 16:00:13,,0
9238,17572,15,1,19,140,2017-11-06 16:00:13,,0
9239,91536,13,1,607,400,2017-11-06 16:00:13,,0
9240,17183,9,1,19,134,2017-11-06 16:00:13,,0
9241,29993,12,1,19,140,2017-11-06 16:00:13,,0
9242,105292,15,1,13,130,2017-11-06 16:00:13,,0
9243,17572,8,1,19,145,2017-11-06 16:00:13,,0
9244,109735,13,1,607,400,2017-11-06 16:00:13,,0
9245,141793,18,1,16,121,2017-11-06 16:00:13,,0
9246,19881,3,1,13,280,2017-11-06 16:00:13,,0
9247,57868,9,1,18,215,2017-11-06 16:00:13,,0
9248,90855,13,1,607,400,2017-11-06 16:00:13,,0
9249,27038,18,1,41,439,2017-11-06 16:00:13,,0
9250,1003,13,1,607,400,2017-11-06 16:00:13,,0
9251,64055,20,1,8,478,2017-11-06 16:00:13,,0
9252,89661,12,1,15,178,2017-11-06 16:00:13,,0
9253,103411,6,1,19,125,2017-11-06 16:00:13,,0
9254,97858,12,1,19,178,2017-11-06 16:00:13,,0
9255,68059,15,1,6,140,2017-11-06 16:00:13,,0
9256,66957,3,1,15,280,2017-11-06 16:00:13,,0
9257,79827,13,1,607,400,2017-11-06 16:00:13,,0
9258,63817,6,1,32,125,2017-11-06 16:00:13,,0
9259,25705,2,1,19,205,2017-11-06 16:00:13,,0
9260,87296,14,1,13,401,2017-11-06 16:00:13,,0
9261,27038,3,1,19,137,2017-11-06 16:00:13,,0
9262,92518,3,1,18,130,2017-11-06 16:00:13,,0
9263,49407,15,1,19,3,2017-11-06 16:00:13,,0
9264,17572,6,1,7,125,2017-11-06 16:00:13,,0
9265,8318,13,1,20,400,2017-11-06 16:00:13,,0
9266,53454,2,1,18,477,2017-11-06 16:00:13,,0
9267,59405,1,1,13,134,2017-11-06 16:00:13,,0
9268,71380,18,1,19,121,2017-11-06 16:00:13,,0
9269,18834,12,1,19,265,2017-11-06 16:00:13,,0
9270,2207,18,1,42,107,2017-11-06 16:00:13,,0
9271,121296,3,1,19,280,2017-11-06 16:00:13,,0
9272,134948,18,1,19,121,2017-11-06 16:00:13,,0
9273,69759,14,1,20,123,2017-11-06 16:00:13,,0
9274,43841,23,1,22,153,2017-11-06 16:00:13,,0
9275,106493,3,1,19,280,2017-11-06 16:00:13,,0
9276,41860,13,1,607,400,2017-11-06 16:00:13,,0
9277,57703,12,1,22,140,2017-11-06 16:00:13,,0
9278,48062,12,1,19,259,2017-11-06 16:00:13,,0
9279,201458,18,1,20,134,2017-11-06 16:00:13,,0
9280,2976,15,1,18,245,2017-11-06 16:00:13,,0
9281,32677,9,1,19,445,2017-11-06 16:00:13,,0
9282,29993,1,1,19,153,2017-11-06 16:00:13,,0
9283,191055,64,1,10,459,2017-11-06 16:00:13,,0
9284,44488,13,2,607,400,2017-11-06 16:00:13,,0
9285,66957,9,1,15,134,2017-11-06 16:00:13,,0
9286,68059,8,1,6,145,2017-11-06 16:00:13,,0
9287,38983,9,1,25,442,2017-11-06 16:00:13,,0
9288,3219,8,1,13,145,2017-11-06 16:00:13,,0
9289,12479,64,1,18,459,2017-11-06 16:00:13,,0
9290,57519,9,1,17,442,2017-11-06 16:00:13,,0
9291,110797,3,1,10,205,2017-11-06 16:00:13,,0
9292,2805,2,1,17,452,2017-11-06 16:00:13,,0
9293,65916,12,1,10,265,2017-11-06 16:00:13,,0
9294,87296,15,1,13,278,2017-11-06 16:00:13,,0
9295,34810,9,1,10,215,2017-11-06 16:00:13,,0
9296,6424,13,1,607,400,2017-11-06 16:00:13,,0
9297,100971,2,1,19,219,2017-11-06 16:00:13,,0
9298,33991,3,1,10,211,2017-11-06 16:00:13,,0
9299,54304,8,1,26,145,2017-11-06 16:00:13,,0
9300,25614,2,1,19,205,2017-11-06 16:00:13,,0
9301,125108,2,1,19,477,2017-11-06 16:00:13,,0
9302,166518,9,2,27,215,2017-11-06 16:00:13,,0
9303,118123,15,1,8,140,2017-11-06 16:00:13,,0
9304,24586,18,1,13,107,2017-11-06 16:00:13,,0
9305,48648,2,1,13,477,2017-11-06 16:00:13,,0
9306,106770,18,1,23,107,2017-11-06 16:00:13,,0
9307,63698,14,1,19,134,2017-11-06 16:00:13,,0
9308,14782,6,1,18,459,2017-11-06 16:00:13,,0
9309,45088,3,1,13,280,2017-11-06 16:00:13,,0
9310,64609,9,1,19,215,2017-11-06 16:00:13,,0
9311,87296,2,1,13,219,2017-11-06 16:00:13,,0
9312,71017,9,1,19,232,2017-11-06 16:00:13,,0
9313,5348,18,1,17,121,2017-11-06 16:00:13,,0
9314,201182,18,1,13,121,2017-11-06 16:00:13,,0
9315,118847,2,1,9,258,2017-11-06 16:00:13,,0
9316,17183,12,1,19,178,2017-11-06 16:00:13,,0
9317,39455,13,1,22,477,2017-11-06 16:00:13,,0
9318,17572,8,1,19,145,2017-11-06 16:00:13,,0
9319,17572,15,1,17,278,2017-11-06 16:00:13,,0
9320,22990,14,1,17,379,2017-11-06 16:00:13,,0
9321,175556,18,1,6,107,2017-11-06 16:00:13,,0
9322,14063,2,1,13,219,2017-11-06 16:00:13,,0
9323,191672,20,1,36,259,2017-11-06 16:00:13,,0
9324,191672,24,1,36,105,2017-11-06 16:00:13,,0
9325,34810,12,1,10,140,2017-11-06 16:00:13,,0
9326,33991,15,1,10,245,2017-11-06 16:00:13,,0
9327,20295,3,1,18,19,2017-11-06 16:00:13,,0
9328,100275,13,1,607,400,2017-11-06 16:00:13,,0
9329,75865,18,3032,607,107,2017-11-06 16:00:13,,0
9330,201182,15,1,13,245,2017-11-06 16:00:13,,0
9331,9923,22,1,13,116,2017-11-06 16:00:13,,0
9332,61877,12,1,53,259,2017-11-06 16:00:13,,0
9333,17183,3,1,19,280,2017-11-06 16:00:13,,0
9334,201182,13,1,607,400,2017-11-06 16:00:13,,0
9335,100275,2,1,53,477,2017-11-06 16:00:13,,0
9336,115615,12,1,17,328,2017-11-06 16:00:13,,0
9337,34810,1,1,10,178,2017-11-06 16:00:13,,0
9338,33603,57,3032,607,347,2017-11-06 16:00:13,,0
9339,1285,12,1,17,245,2017-11-06 16:00:13,,0
9340,100869,3,1,16,173,2017-11-06 16:00:13,,0
9341,34104,14,1,18,463,2017-11-06 16:00:13,,0
9342,92721,13,1,607,400,2017-11-06 16:00:13,,0
