,click_id,ip,app,device,os,channel,click_time
8796,8796,106308,21,1,13,232,2017-11-10 04:00:09
8797,8797,13573,25,2,27,259,2017-11-10 04:00:09
8798,8798,8469,12,1,14,328,2017-11-10 04:00:09
8799,8799,66713,3,1,15,489,2017-11-10 04:00:09
8800,8800,85902,14,1,11,371,2017-11-10 04:00:09
8801,8801,119278,28,1,17,135,2017-11-10 04:00:09
8802,8802,105197,9,1,12,215,2017-11-10 04:00:09
8803,8803,63322,12,1,13,178,2017-11-10 04:00:09
8804,8804,119349,12,1,23,259,2017-11-10 04:00:09
8805,8805,124294,3,1,19,19,2017-11-10 04:00:09
8806,8806,119804,18,1,49,134,2017-11-10 04:00:09
8807,8807,76137,9,1,10,127,2017-11-10 04:00:09
8808,8808,62616,2,1,13,477,2017-11-10 04:00:09
8809,8809,3875,15,1,22,412,2017-11-10 04:00:09
8810,8810,43537,1,1,22,377,2017-11-10 04:00:09
8811,8813,6269,18,1,19,439,2017-11-10 04:00:09
8812,8812,45892,9,1,19,466,2017-11-10 04:00:09
8813,8811,14910,18,1,10,107,2017-11-10 04:00:09
8814,8814,103148,1,1,17,452,2017-11-10 04:00:09
8815,8815,113914,15,1,19,140,2017-11-10 04:00:09
8816,8816,50033,1,1,19,153,2017-11-10 04:00:09
8817,8817,62170,12,1,13,140,2017-11-10 04:00:09
8818,8818,79277,26,1,13,121,2017-11-10 04:00:09
8819,8819,14946,14,1,10,379,2017-11-10 04:00:09
8820,8820,124439,21,1,20,232,2017-11-10 04:00:09
8821,8822,62170,1,1,13,153,2017-11-10 04:00:09
8822,8821,96263,9,1,13,334,2017-11-10 04:00:09
8823,8823,114235,12,1,30,140,2017-11-10 04:00:09
8824,8824,78564,21,1,28,232,2017-11-10 04:00:09
8825,8825,114226,21,1,10,232,2017-11-10 04:00:09
8826,8826,80532,9,2,27,215,2017-11-10 04:00:09
8827,8827,67761,2,1,2,452,2017-11-10 04:00:09
8828,8828,37641,11,1,53,487,2017-11-10 04:00:09
8829,8829,71403,12,1,15,178,2017-11-10 04:00:09
8830,8833,85188,21,2,13,128,2017-11-10 04:00:10
8831,8832,123214,12,1,13,140,2017-11-10 04:00:10
8832,8830,5348,13,1,3,400,2017-11-10 04:00:10
8833,8831,97104,3,1,13,442,2017-11-10 04:00:10
8834,8834,2176,9,1,22,127,2017-11-10 04:00:10
8835,8835,77457,12,1,32,259,2017-11-10 04:00:10
8836,8836,65861,26,1,19,266,2017-11-10 04:00:10
8837,8837,95145,12,2,9,178,2017-11-10 04:00:10
8838,8838,48282,26,1,19,266,2017-11-10 04:00:10
8839,8839,102476,12,1,13,140,2017-11-10 04:00:10
8840,8840,116073,12,1,10,219,2017-11-10 04:00:10
8841,8841,5619,3,1,13,173,2017-11-10 04:00:10
8842,8842,38449,13,1,1,469,2017-11-10 04:00:10
8843,8843,110786,18,1,3,107,2017-11-10 04:00:10
8844,8844,83388,1,1,13,439,2017-11-10 04:00:10
8845,8845,34396,9,1,19,244,2017-11-10 04:00:10
8846,8846,102035,3,1,13,424,2017-11-10 04:00:10
8847,8847,28298,2,1,19,237,2017-11-10 04:00:10
8848,8848,13573,3,2,27,135,2017-11-10 04:00:10
8849,8849,34396,15,1,19,140,2017-11-10 04:00:10
8850,8850,97225,18,1,15,107,2017-11-10 04:00:10
8851,8851,104235,9,1,18,107,2017-11-10 04:00:10
8852,8852,23242,23,1,27,153,2017-11-10 04:00:10
8853,8853,34897,8,1,17,145,2017-11-10 04:00:10
8854,8854,100182,14,1,42,134,2017-11-10 04:00:10
8855,8855,82413,14,1,18,442,2017-11-10 04:00:10
8856,8857,20149,14,1,13,349,2017-11-10 04:00:10
8857,8856,57343,2,2,13,377,2017-11-10 04:00:10
8858,8858,67940,9,1,17,127,2017-11-10 04:00:10
8859,8859,50940,13,1,16,400,2017-11-10 04:00:10
8860,8860,115445,12,1,17,178,2017-11-10 04:00:10
8861,8861,114226,12,1,10,259,2017-11-10 04:00:10
8862,8862,53454,1,1,30,153,2017-11-10 04:00:10
8863,8863,75264,9,1,19,244,2017-11-10 04:00:10
8864,8864,78145,2,1,9,477,2017-11-10 04:00:10
8865,8866,6303,21,1,19,232,2017-11-10 04:00:10
8866,8865,71579,13,1,53,400,2017-11-10 04:00:10
8867,8867,4413,3,1,13,452,2017-11-10 04:00:10
8868,8868,65892,18,1,18,134,2017-11-10 04:00:10
8869,8869,35282,12,1,15,497,2017-11-10 04:00:10
8870,8870,1044,12,1,48,140,2017-11-10 04:00:10
8871,8871,1165,9,1,13,215,2017-11-10 04:00:10
8872,8872,9119,12,1,18,140,2017-11-10 04:00:10
8873,8873,102181,21,1,16,232,2017-11-10 04:00:10
8874,8874,118079,18,1,27,107,2017-11-10 04:00:10
8875,8875,110427,3,1,22,489,2017-11-10 04:00:10
8876,8876,42278,11,1,9,319,2017-11-10 04:00:10
8877,8877,15651,9,1,13,127,2017-11-10 04:00:10
8878,8878,104221,9,1,19,442,2017-11-10 04:00:10
8879,8879,106446,26,1,13,477,2017-11-10 04:00:10
8880,8880,17149,151,0,50,347,2017-11-10 04:00:10
8881,8881,120012,2,1,1,477,2017-11-10 04:00:10
8882,8882,54489,9,1,19,107,2017-11-10 04:00:10
8883,8883,76979,21,2,9,232,2017-11-10 04:00:10
8884,8885,46176,21,1,19,232,2017-11-10 04:00:10
8885,8884,49133,18,1,14,107,2017-11-10 04:00:10
8886,8886,89189,3,1,13,130,2017-11-10 04:00:10
8887,8887,11751,15,1,8,130,2017-11-10 04:00:10
8888,8888,61216,9,1,19,244,2017-11-10 04:00:10
8889,8889,57435,11,1,13,122,2017-11-10 04:00:10
8890,8890,76811,23,1,13,153,2017-11-10 04:00:10
8891,8891,18544,3,1,41,211,2017-11-10 04:00:10
8892,8892,5178,3,1,19,442,2017-11-10 04:00:10
8893,8893,5348,1,1,3,153,2017-11-10 04:00:10
8894,8894,58011,14,1,19,463,2017-11-10 04:00:10
8895,8895,111780,2,1,19,452,2017-11-10 04:00:10
8896,8896,121888,13,1,20,477,2017-11-10 04:00:10
8897,8897,104221,47,1,19,484,2017-11-10 04:00:10
8898,8898,22433,15,1,19,153,2017-11-10 04:00:10
8899,8899,11245,18,1,35,107,2017-11-10 04:00:10
8900,8900,105197,21,1,12,232,2017-11-10 04:00:10
8901,8904,109242,12,1,13,265,2017-11-10 04:00:10
8902,8903,25152,3,1,18,424,2017-11-10 04:00:10
8903,8902,124794,14,1,13,379,2017-11-10 04:00:10
8904,8901,1810,9,1,19,488,2017-11-10 04:00:10
8905,8905,105674,12,1,13,481,2017-11-10 04:00:10
8906,8906,5348,12,1,12,140,2017-11-10 04:00:10
8907,8907,78493,1,1,10,153,2017-11-10 04:00:10
8908,8908,87379,11,1,10,319,2017-11-10 04:00:10
8909,8909,125558,9,1,20,127,2017-11-10 04:00:10
8910,8910,4253,12,1,10,328,2017-11-10 04:00:10
8911,8911,10428,3,1,15,480,2017-11-10 04:00:10
8912,8912,53464,3,1,19,452,2017-11-10 04:00:10
8913,8913,2609,14,1,18,349,2017-11-10 04:00:10
8914,8914,5348,9,1,12,215,2017-11-10 04:00:10
8915,8915,114326,18,1,3,121,2017-11-10 04:00:10
8916,8916,53389,9,1,19,107,2017-11-10 04:00:10
8917,8917,5314,15,1,19,315,2017-11-10 04:00:10
8918,8918,22072,3,1,22,480,2017-11-10 04:00:10
8919,8919,8536,11,1,19,173,2017-11-10 04:00:10
8920,8920,74205,29,1,19,343,2017-11-10 04:00:10
8921,8921,111122,9,1,20,127,2017-11-10 04:00:10
8922,8922,18434,12,1,40,259,2017-11-10 04:00:10
8923,8923,99238,12,1,19,409,2017-11-10 04:00:10
8924,8924,100712,18,1,10,107,2017-11-10 04:00:10
8925,8925,45006,11,1,25,319,2017-11-10 04:00:10
8926,8926,96715,14,1,22,379,2017-11-10 04:00:10
8927,8927,33037,12,1,19,259,2017-11-10 04:00:10
8928,8928,18434,9,1,40,258,2017-11-10 04:00:10
8929,8929,74818,1,1,1,135,2017-11-10 04:00:10
8930,8930,115954,18,1,13,107,2017-11-10 04:00:10
8931,8931,59064,15,1,18,412,2017-11-10 04:00:10
8932,8932,33481,2,1,41,401,2017-11-10 04:00:10
8933,8933,104221,1,1,19,178,2017-11-10 04:00:10
8934,8934,5314,20,1,19,259,2017-11-10 04:00:10
8935,8935,50825,11,1,19,469,2017-11-10 04:00:10
8936,8936,102040,3,1,19,424,2017-11-10 04:00:10
8937,8937,23294,26,1,19,121,2017-11-10 04:00:10
8938,8938,30493,2,1,19,364,2017-11-10 04:00:10
8939,8939,42784,18,1,25,121,2017-11-10 04:00:10
8940,8940,55845,18,1,16,107,2017-11-10 04:00:10
8941,8941,94867,9,1,8,107,2017-11-10 04:00:10
8942,8942,35264,19,0,21,213,2017-11-10 04:00:10
8943,8943,7884,21,1,12,232,2017-11-10 04:00:10
8944,8944,88281,11,1,13,219,2017-11-10 04:00:10
8945,8945,33777,9,1,19,445,2017-11-10 04:00:10
8946,8948,79090,9,1,18,127,2017-11-10 04:00:10
8947,8946,55852,12,1,22,259,2017-11-10 04:00:10
8948,8947,119262,3,1,9,452,2017-11-10 04:00:10
8949,8949,8590,2,1,18,236,2017-11-10 04:00:10
8950,8950,52805,2,1,22,212,2017-11-10 04:00:10
8951,8951,55852,21,1,22,232,2017-11-10 04:00:10
8952,8952,114091,12,1,20,178,2017-11-10 04:00:10
8953,8953,112402,12,1,13,259,2017-11-10 04:00:10
8954,8954,32230,18,1,13,107,2017-11-10 04:00:10
8955,8955,1044,21,1,48,232,2017-11-10 04:00:10
8956,8956,101461,5,1,47,113,2017-11-10 04:00:10
8957,8957,102118,2,1,1,477,2017-11-10 04:00:10
8958,8958,102118,9,1,1,107,2017-11-10 04:00:10
8959,8959,96195,12,1,41,178,2017-11-10 04:00:10
8960,8960,7204,2,1,13,237,2017-11-10 04:00:10
8961,8961,111941,2,1,13,219,2017-11-10 04:00:10
8962,8962,99959,3,1,9,137,2017-11-10 04:00:10
8963,8966,8651,12,1,18,265,2017-11-10 04:00:10
8964,8965,70837,18,1,10,134,2017-11-10 04:00:10
8965,8964,96060,18,1,13,107,2017-11-10 04:00:10
8966,8963,113839,14,1,1,134,2017-11-10 04:00:10
8967,8967,66003,12,1,19,409,2017-11-10 04:00:10
8968,8968,108889,21,1,19,232,2017-11-10 04:00:10
8969,8969,51535,26,1,23,121,2017-11-10 04:00:10
8970,8970,66358,9,1,19,127,2017-11-10 04:00:10
8971,8971,34396,9,1,19,232,2017-11-10 04:00:10
8972,8972,31283,26,1,19,121,2017-11-10 04:00:10
8973,8973,59145,12,1,41,259,2017-11-10 04:00:10
8974,8974,86571,9,1,13,127,2017-11-10 04:00:10
8975,8975,43957,18,1,18,439,2017-11-10 04:00:10
8976,8976,4019,9,1,19,258,2017-11-10 04:00:10
8977,8977,42103,18,1,22,107,2017-11-10 04:00:10
8978,8978,55648,12,1,41,265,2017-11-10 04:00:10
8979,8979,112402,13,1,13,400,2017-11-10 04:00:10
8980,8980,5348,1,1,12,153,2017-11-10 04:00:10
8981,8981,96105,9,1,18,107,2017-11-10 04:00:10
8982,8983,78564,9,1,28,244,2017-11-10 04:00:10
8983,8982,7884,9,1,12,215,2017-11-10 04:00:10
8984,8984,78564,12,1,28,140,2017-11-10 04:00:10
8985,8985,118339,21,1,37,232,2017-11-10 04:00:10
8986,8986,25118,50,0,24,213,2017-11-10 04:00:10
8987,8987,9119,9,1,18,215,2017-11-10 04:00:10
8988,8988,118339,1,1,37,153,2017-11-10 04:00:10
8989,8993,123596,1,1,13,439,2017-11-10 04:00:10
8990,8992,105811,14,1,13,134,2017-11-10 04:00:10
8991,8990,33037,21,1,19,232,2017-11-10 04:00:10
8992,8991,39345,9,1,6,445,2017-11-10 04:00:10
8993,8989,25321,9,1,13,127,2017-11-10 04:00:10
8994,8994,37419,21,1,13,232,2017-11-10 04:00:10
8995,8995,73487,3,1,19,452,2017-11-10 04:00:10
8996,8996,123703,18,1,19,107,2017-11-10 04:00:10
8997,8997,123623,18,1,19,107,2017-11-10 04:00:10
8998,8998,84363,27,1,22,153,2017-11-10 04:00:10
8999,8999,76134,18,1,37,134,2017-11-10 04:00:10
9000,9001,4019,9,1,41,107,2017-11-10 04:00:10
9001,9000,8651,18,1,10,107,2017-11-10 04:00:10
9002,9002,102918,3,1,13,211,2017-11-10 04:00:10
9003,9003,41432,15,1,13,153,2017-11-10 04:00:10
9004,9004,87245,14,1,19,463,2017-11-10 04:00:10
9005,9005,107922,2,1,13,477,2017-11-10 04:00:10
9006,9007,120603,18,1,16,439,2017-11-10 04:00:10
9007,9006,40074,9,1,19,127,2017-11-10 04:00:10
9008,9010,101699,3,1,17,205,2017-11-10 04:00:10
9009,9008,100748,9,1,13,489,2017-11-10 04:00:10
9010,9009,9674,32,1,1,376,2017-11-10 04:00:10
9011,9011,10356,11,1,13,469,2017-11-10 04:00:10
9012,9012,119531,11,1,26,481,2017-11-10 04:00:10
9013,9013,57519,18,1,13,107,2017-11-10 04:00:10
9014,9014,12103,1,1,19,178,2017-11-10 04:00:10
9015,9015,69196,3,1,9,442,2017-11-10 04:00:10
9016,9016,79745,9,1,19,215,2017-11-10 04:00:10
9017,9017,13397,1,1,13,153,2017-11-10 04:00:10
9018,9018,22906,13,1,35,477,2017-11-10 04:00:10
9019,9020,44445,13,1,13,477,2017-11-10 04:00:10
9020,9019,75463,18,1,19,379,2017-11-10 04:00:10
9021,9021,27782,3,1,20,424,2017-11-10 04:00:10
9022,9023,91734,12,1,19,140,2017-11-10 04:00:10
9023,9022,111512,9,1,18,232,2017-11-10 04:00:10
9024,9026,50033,21,1,19,232,2017-11-10 04:00:10
9025,9027,103974,3,1,22,424,2017-11-10 04:00:10
9026,9024,118367,19,0,24,213,2017-11-10 04:00:10
9027,9025,100383,14,1,1,463,2017-11-10 04:00:10
9028,9028,33349,23,1,22,153,2017-11-10 04:00:10
9029,9029,56354,3,1,14,211,2017-11-10 04:00:10
9030,9030,108758,18,1,3,107,2017-11-10 04:00:10
9031,9031,88471,15,1,19,430,2017-11-10 04:00:10
9032,9032,60037,2,1,19,401,2017-11-10 04:00:10
9033,9033,64372,9,1,18,244,2017-11-10 04:00:10
9034,9034,38793,12,1,13,140,2017-11-10 04:00:10
9035,9035,44957,18,1,30,107,2017-11-10 04:00:10
9036,9036,120377,3,1,13,409,2017-11-10 04:00:10
9037,9037,21354,21,1,8,232,2017-11-10 04:00:10
9038,9038,125730,9,1,17,258,2017-11-10 04:00:10
9039,9039,78145,2,1,9,477,2017-11-10 04:00:10
9040,9040,97045,15,1,19,430,2017-11-10 04:00:10
9041,9041,77085,2,1,19,205,2017-11-10 04:00:10
9042,9044,55852,1,1,22,153,2017-11-10 04:00:10
9043,9042,102476,1,1,13,153,2017-11-10 04:00:10
9044,9043,55852,9,1,22,442,2017-11-10 04:00:10
9045,9045,4435,21,1,35,232,2017-11-10 04:00:10
9046,9046,43827,18,1,22,121,2017-11-10 04:00:10
9047,9047,59145,21,1,41,232,2017-11-10 04:00:10
9048,9048,118315,12,1,37,140,2017-11-10 04:00:10
9049,9049,3994,12,1,1,497,2017-11-10 04:00:10
9050,9050,5314,24,1,19,105,2017-11-10 04:00:10
9051,9051,102247,3,1,6,424,2017-11-10 04:00:10
9052,9052,869,3,1,19,379,2017-11-10 04:00:10
9053,9053,52798,18,1,9,107,2017-11-10 04:00:10
9054,9054,47227,18,1,19,107,2017-11-10 04:00:10
9055,9055,80259,9,1,27,127,2017-11-10 04:00:10
9056,9056,71863,14,1,13,379,2017-11-10 04:00:10
9057,9058,81419,151,0,0,347,2017-11-10 04:00:10
9058,9057,17149,11,1,13,137,2017-11-10 04:00:10
9059,9060,49652,12,1,13,140,2017-11-10 04:00:10
9060,9059,92071,3,1,19,205,2017-11-10 04:00:10
9061,9061,93019,15,1,37,265,2017-11-10 04:00:10
9062,9062,100564,9,1,13,334,2017-11-10 04:00:10
9063,9063,5619,2,1,13,469,2017-11-10 04:00:10
9064,9064,114904,2,1,3,205,2017-11-10 04:00:10
9065,9065,50033,12,1,19,140,2017-11-10 04:00:10
9066,9066,106308,9,1,13,448,2017-11-10 04:00:10
9067,9067,58476,18,1,13,107,2017-11-10 04:00:10
9068,9068,81970,18,1,43,439,2017-11-10 04:00:10
9069,9069,40426,2,1,19,469,2017-11-10 04:00:10
9070,9070,121759,18,1,13,107,2017-11-10 04:00:10
9071,9071,102955,15,1,13,130,2017-11-10 04:00:10
9072,9072,118367,9,1,37,215,2017-11-10 04:00:10
9073,9073,9900,2,1,6,122,2017-11-10 04:00:10
9074,9074,52805,12,1,22,328,2017-11-10 04:00:10
9075,9075,28081,18,1,40,107,2017-11-10 04:00:10
9076,9077,2357,3,1,13,137,2017-11-10 04:00:10
9077,9076,123178,15,1,19,386,2017-11-10 04:00:10
9078,9078,92712,18,1,19,107,2017-11-10 04:00:10
9079,9079,94211,1,1,18,178,2017-11-10 04:00:10
9080,9080,13963,18,1,26,107,2017-11-10 04:00:10
9081,9081,65078,2,1,49,452,2017-11-10 04:00:10
9082,9082,49652,1,1,13,178,2017-11-10 04:00:10
9083,9083,11881,18,1,13,107,2017-11-10 04:00:10
9084,9084,3737,11,1,9,469,2017-11-10 04:00:10
9085,9085,50767,12,1,51,265,2017-11-10 04:00:10
9086,9086,112243,3,1,19,173,2017-11-10 04:00:10
9087,9087,29908,18,1,17,121,2017-11-10 04:00:10
9088,9088,21354,9,1,8,215,2017-11-10 04:00:10
9089,9089,30310,12,1,3,328,2017-11-10 04:00:10
9090,9090,34396,9,1,19,466,2017-11-10 04:00:10
9091,9091,78353,8,1,18,145,2017-11-10 04:00:10
9092,9096,122678,3,1,13,211,2017-11-10 04:00:10
9093,9095,17149,9,2,13,258,2017-11-10 04:00:10
9094,9097,124384,29,2,2,343,2017-11-10 04:00:10
9095,9093,58415,21,1,1,232,2017-11-10 04:00:10
9096,9092,106200,26,1,18,266,2017-11-10 04:00:10
9097,9094,45523,12,1,13,265,2017-11-10 04:00:10
9098,9098,69332,1,1,13,153,2017-11-10 04:00:10
9099,9099,92766,6,1,13,459,2017-11-10 04:00:10
9100,9100,178,18,1,36,107,2017-11-10 04:00:10
9101,9101,70289,32,1,28,376,2017-11-10 04:00:10
9102,9102,107828,2,1,1,435,2017-11-10 04:00:10
9103,9107,81648,12,1,17,265,2017-11-10 04:00:10
9104,9106,36150,2,1,22,205,2017-11-10 04:00:10
9105,9103,9050,15,1,22,278,2017-11-10 04:00:10
9106,9104,83886,9,1,28,134,2017-11-10 04:00:10
9107,9105,69332,21,1,13,232,2017-11-10 04:00:10
9108,9108,37796,18,1,27,107,2017-11-10 04:00:10
9109,9110,59064,14,1,18,379,2017-11-10 04:00:10
9110,9109,6326,3,1,6,137,2017-11-10 04:00:10
9111,9111,33278,2,1,23,469,2017-11-10 04:00:10
9112,9112,117950,9,1,13,244,2017-11-10 04:00:10
9113,9113,79881,12,1,19,259,2017-11-10 04:00:10
9114,9114,9557,18,1,22,134,2017-11-10 04:00:10
9115,9115,66596,9,1,10,466,2017-11-10 04:00:10
9116,9116,32596,12,1,8,259,2017-11-10 04:00:10
9117,9117,95104,2,1,6,477,2017-11-10 04:00:10
9118,9118,3964,2,1,19,122,2017-11-10 04:00:10
9119,9119,116780,18,1,13,134,2017-11-10 04:00:10
9120,9122,18607,12,1,23,259,2017-11-10 04:00:10
9121,9121,124794,2,1,13,435,2017-11-10 04:00:10
9122,9120,84687,18,1,13,134,2017-11-10 04:00:10
9123,9123,72723,3,1,19,137,2017-11-10 04:00:10
9124,9124,3219,15,1,19,111,2017-11-10 04:00:10
9125,9125,67883,20,1,13,478,2017-11-10 04:00:10
9126,9126,70908,21,1,19,232,2017-11-10 04:00:10
9127,9127,70908,9,1,19,215,2017-11-10 04:00:10
9128,9128,70908,12,1,19,259,2017-11-10 04:00:10
9129,9129,92226,1,1,9,178,2017-11-10 04:00:10
9130,9131,65418,26,1,19,121,2017-11-10 04:00:10
9131,9132,95766,29,1,13,343,2017-11-10 04:00:10
9132,9130,31945,18,1,19,121,2017-11-10 04:00:10
9133,9133,100245,2,1,19,435,2017-11-10 04:00:10
9134,9134,84436,9,1,17,442,2017-11-10 04:00:10
9135,9135,100275,12,1,13,259,2017-11-10 04:00:10
9136,9136,6168,9,1,25,215,2017-11-10 04:00:10
9137,9137,44545,15,1,19,386,2017-11-10 04:00:10
9138,9138,26136,9,1,18,127,2017-11-10 04:00:10
9139,9139,53770,13,1,14,477,2017-11-10 04:00:10
9140,9140,53357,3,1,19,211,2017-11-10 04:00:10
9141,9141,83018,21,1,19,128,2017-11-10 04:00:10
9142,9142,50033,13,1,19,400,2017-11-10 04:00:10
9143,9143,120413,18,1,13,439,2017-11-10 04:00:10
9144,9144,125141,2,1,19,452,2017-11-10 04:00:10
9145,9145,108889,1,1,19,178,2017-11-10 04:00:10
9146,9146,119848,12,1,37,140,2017-11-10 04:00:10
9147,9147,11947,2,1,15,219,2017-11-10 04:00:10
9148,9148,108918,3,1,22,489,2017-11-10 04:00:10
9149,9150,34139,9,1,7,448,2017-11-10 04:00:10
9150,9149,17560,15,1,13,315,2017-11-10 04:00:10
9151,9151,25289,1,1,19,137,2017-11-10 04:00:10
9152,9152,79906,36,1,19,373,2017-11-10 04:00:10
9153,9153,1044,1,1,48,178,2017-11-10 04:00:10
9154,9154,24235,15,1,26,386,2017-11-10 04:00:10
9155,9155,119369,14,1,17,489,2017-11-10 04:00:10
9156,9156,69332,12,1,13,259,2017-11-10 04:00:10
9157,9157,85090,18,1,17,439,2017-11-10 04:00:10
9158,9158,37515,11,1,13,319,2017-11-10 04:00:10
9159,9159,17663,9,1,13,215,2017-11-10 04:00:10
9160,9160,34897,2,1,19,401,2017-11-10 04:00:10
9161,9161,57868,2,1,6,469,2017-11-10 04:00:10
9162,9162,80532,22,1,19,116,2017-11-10 04:00:10
9163,9163,103062,18,1,19,121,2017-11-10 04:00:10
9164,9164,64087,20,1,13,259,2017-11-10 04:00:10
9165,9165,74958,18,1,13,121,2017-11-10 04:00:10
9166,9166,5458,18,1,3,107,2017-11-10 04:00:10
9167,9167,103090,9,1,19,466,2017-11-10 04:00:10
9168,9168,80676,9,1,19,127,2017-11-10 04:00:10
9169,9170,74497,18,1,17,107,2017-11-10 04:00:10
9170,9171,64087,24,1,13,105,2017-11-10 04:00:10
9171,9169,33778,9,2,13,442,2017-11-10 04:00:10
9172,9172,108527,18,1,13,134,2017-11-10 04:00:10
9173,9173,85902,3,1,11,371,2017-11-10 04:00:10
9174,9176,94211,12,1,18,140,2017-11-10 04:00:10
9175,9174,78880,15,1,19,386,2017-11-10 04:00:10
9176,9175,38793,21,1,13,232,2017-11-10 04:00:10
9177,9177,17133,9,1,13,466,2017-11-10 04:00:10
9178,9178,18747,26,1,14,477,2017-11-10 04:00:10
9179,9179,112402,1,1,13,153,2017-11-10 04:00:10
9180,9180,83694,26,1,19,477,2017-11-10 04:00:10
9181,9181,11365,2,1,13,122,2017-11-10 04:00:10
9182,9182,33778,12,2,13,259,2017-11-10 04:00:10
9183,9183,17711,9,1,13,134,2017-11-10 04:00:10
9184,9184,38609,13,1,17,400,2017-11-10 04:00:10
9185,9185,107448,18,1,16,107,2017-11-10 04:00:10
9186,9186,50033,9,1,19,448,2017-11-10 04:00:10
9187,9187,17287,12,1,13,265,2017-11-10 04:00:10
9188,9188,53715,18,1,19,107,2017-11-10 04:00:10
9189,9189,112243,2,1,19,452,2017-11-10 04:00:10
9190,9190,119670,9,1,28,232,2017-11-10 04:00:10
9191,9192,14764,9,1,48,127,2017-11-10 04:00:10
9192,9191,68014,11,1,22,469,2017-11-10 04:00:10
9193,9193,25272,18,1,19,107,2017-11-10 04:00:10
9194,9194,105197,13,1,12,400,2017-11-10 04:00:10
9195,9195,36194,3,1,39,379,2017-11-10 04:00:10
9196,9196,93054,3,1,22,153,2017-11-10 04:00:10
9197,9197,32788,18,1,12,134,2017-11-10 04:00:10
9198,9198,50314,3,1,9,130,2017-11-10 04:00:10
9199,9200,121839,26,1,47,121,2017-11-10 04:00:10
9200,9199,2937,9,1,15,134,2017-11-10 04:00:10
9201,9201,73305,1,1,17,137,2017-11-10 04:00:10
9202,9202,12140,15,1,19,315,2017-11-10 04:00:10
9203,9203,27782,3,1,20,424,2017-11-10 04:00:10
9204,9204,119901,12,1,13,265,2017-11-10 04:00:10
9205,9205,38881,2,1,13,377,2017-11-10 04:00:10
9206,9206,119330,1,1,13,178,2017-11-10 04:00:10
9207,9207,8455,15,1,14,3,2017-11-10 04:00:10
9208,9208,57343,14,2,13,401,2017-11-10 04:00:10
9209,9209,68173,3,1,28,137,2017-11-10 04:00:10
9210,9210,77183,9,1,18,244,2017-11-10 04:00:10
9211,9211,62863,3,1,13,19,2017-11-10 04:00:10
9212,9212,78353,12,1,18,178,2017-11-10 04:00:10
9213,9213,52805,18,1,19,439,2017-11-10 04:00:10
9214,9214,4405,15,1,19,480,2017-11-10 04:00:10
9215,9215,77183,1,1,18,153,2017-11-10 04:00:10
9216,9216,92226,12,1,9,140,2017-11-10 04:00:10
9217,9217,99356,21,1,18,232,2017-11-10 04:00:10
9218,9218,41203,9,1,13,107,2017-11-10 04:00:10
9219,9219,16955,12,1,19,205,2017-11-10 04:00:10
9220,9220,31221,18,1,13,121,2017-11-10 04:00:10
9221,9221,124294,15,1,25,265,2017-11-10 04:00:10
9222,9222,53454,12,1,41,105,2017-11-10 04:00:10
9223,9223,105693,18,1,13,107,2017-11-10 04:00:10
9224,9224,74958,3,1,13,137,2017-11-10 04:00:10
9225,9225,78450,14,1,13,349,2017-11-10 04:00:10
9226,9226,95104,9,1,6,107,2017-11-10 04:00:10
9227,9229,94211,13,1,18,400,2017-11-10 04:00:10
9228,9227,103241,14,1,13,442,2017-11-10 04:00:10
9229,9228,50526,2,1,13,452,2017-11-10 04:00:10
9230,9230,95856,23,1,19,153,2017-11-10 04:00:10
9231,9231,108447,9,1,22,489,2017-11-10 04:00:10
9232,9232,100073,9,1,19,489,2017-11-10 04:00:10
9233,9233,869,2,1,19,469,2017-11-10 04:00:10
9234,9234,59807,10,1,19,377,2017-11-10 04:00:10
9235,9235,70379,9,1,19,334,2017-11-10 04:00:10
9236,9236,3219,18,1,19,107,2017-11-10 04:00:10
9237,9237,30986,14,1,22,442,2017-11-10 04:00:10
9238,9238,69332,13,1,13,400,2017-11-10 04:00:10
9239,9239,67708,12,1,47,481,2017-11-10 04:00:10
9240,9240,109371,18,1,6,439,2017-11-10 04:00:10
9241,9241,81689,22,1,19,116,2017-11-10 04:00:10
9242,9242,119848,21,1,37,232,2017-11-10 04:00:10
9243,9243,17149,2,1,13,237,2017-11-10 04:00:10
9244,9244,36696,8,1,1,145,2017-11-10 04:00:10
9245,9246,117531,18,1,13,134,2017-11-10 04:00:10
9246,9245,89486,12,1,19,497,2017-11-10 04:00:10
9247,9247,93230,2,1,35,205,2017-11-10 04:00:10
9248,9248,121909,2,1,19,477,2017-11-10 04:00:10
9249,9249,67611,12,1,6,326,2017-11-10 04:00:10
9250,9250,54009,13,1,20,477,2017-11-10 04:00:10
9251,9251,83194,15,1,17,278,2017-11-10 04:00:10
9252,9252,45563,18,1,13,107,2017-11-10 04:00:10
9253,9253,25996,12,1,19,259,2017-11-10 04:00:10
9254,9254,123721,22,1,17,116,2017-11-10 04:00:10
9255,9255,23043,12,1,20,140,2017-11-10 04:00:10
9256,9256,3964,24,1,36,105,2017-11-10 04:00:10
9257,9257,67761,3,1,2,173,2017-11-10 04:00:10
9258,9258,57341,9,1,4,107,2017-11-10 04:00:10
9259,9259,61120,14,1,11,379,2017-11-10 04:00:10
9260,9260,62054,12,1,3,265,2017-11-10 04:00:10
9261,9263,125481,3,1,19,442,2017-11-10 04:00:10
